Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
2020-10-31,Armenia,,89813,55317,1341
2020-11-01,Armenia,,92254,55827,1363
2020-11-02,Armenia,,93448,56466,1391
2020-11-03,Armenia,,94776,57599,1413
2020-11-04,Armenia,,97150,58811,1448
2020-11-05,Armenia,,99563,60135,1476
2020-11-06,Armenia,,101773,61782,1506
2020-11-07,Armenia,,104249,63258,1533
2020-11-08,Armenia,,106424,64179,1559
2020-11-09,Armenia,,107466,64910,1580
2020-11-10,Armenia,,108687,66835,1609
2020-11-11,Armenia,,110548,68336,1636
2020-11-12,Armenia,,112680,70130,1668
2020-11-13,Armenia,,114383,72116,1697
2020-11-14,Armenia,,115855,74105,1738
2020-11-15,Armenia,,117337,74984,1763
2020-11-16,Armenia,,117886,75865,1788
2020-11-17,Armenia,,118870,78343,1811
2020-11-18,Armenia,,120459,80069,1839
2020-11-19,Armenia,,121979,88388,1870
2020-11-20,Armenia,,123646,90754,1900
2020-11-21,Armenia,,124839,92829,1931
2020-11-22,Armenia,,126224,94090,1952
2020-11-23,Armenia,,126709,95099,1976
2020-11-24,Armenia,,127522,98944,2002
2020-11-25,Armenia,,129085,100913,2040
2020-11-26,Armenia,,130870,103055,2068
2020-11-27,Armenia,,132346,105149,2090
2020-11-28,Armenia,,133594,106479,2121
2020-11-29,Armenia,,134768,107364,2142
2020-11-30,Armenia,,135124,108442,2164
2020-12-01,Armenia,,135967,110365,2193
2020-12-02,Armenia,,137231,111795,2228
2020-12-03,Armenia,,138508,113228,2254
2020-12-04,Armenia,,139692,114990,2277
2020-12-05,Armenia,,140959,116066,2309
2020-12-06,Armenia,,141937,116796,2326
2020-12-07,Armenia,,142344,117649,2344
2020-12-08,Armenia,,142928,119147,2372
2020-12-09,Armenia,,144066,120532,2393
2020-12-10,Armenia,,145240,121882,2416
2020-12-11,Armenia,,146317,123474,2445
2020-12-12,Armenia,,147312,124521,2462
2020-12-13,Armenia,,148325,125169,2486
2020-12-14,Armenia,,148682,125966,2503
2020-12-15,Armenia,,149120,127452,2529
2020-12-16,Armenia,,150218,128694,2556
2020-12-17,Armenia,,151392,129990,2581
2020-12-18,Armenia,,152253,131213,2596
2020-12-19,Armenia,,153173,131931,2616
2020-12-20,Armenia,,153825,132532,2630
2020-12-21,Armenia,,154065,133176,2656
2020-12-22,Armenia,,154602,134586,2673
2020-12-23,Armenia,,155440,135638,2691
2020-12-24,Armenia,,156142,136766,2714
2020-12-25,Armenia,,156763,137815,2733
2020-12-26,Armenia,,157349,138669,2752
2020-12-27,Armenia,,157834,139113,2768
2020-12-28,Armenia,,157948,139675,2775
2020-12-29,Armenia,,158296,140942,2797
2020-12-30,Armenia,,158878,141844,2807
2020-12-31,Armenia,,159409,142801,2823
2021-01-01,Armenia,,159738,143355,2828
2021-01-02,Armenia,,159798,143640,2836
2021-01-03,Armenia,,160027,144091,2850
2021-01-04,Armenia,,160220,144831,2864
2021-01-05,Armenia,,160544,145759,2878
2021-01-06,Armenia,,160853,146576,2890
2021-01-07,Armenia,,161054,147388,2901
2021-01-08,Armenia,,161415,147961,2908
2021-01-09,Armenia,,161794,148893,2922
2021-01-10,Armenia,,162131,149312,2929
2021-01-11,Armenia,,162288,149873,2931
2021-01-12,Armenia,,162643,150602,2941
2021-01-13,Armenia,,163128,151246,2951
2021-01-14,Armenia,,163576,151849,2963
2021-01-15,Armenia,,163972,152320,2974
2021-01-16,Armenia,,164235,152615,2987
2021-01-17,Armenia,,164586,152772,2992
2021-01-18,Armenia,,164676,153064,2998
2021-01-19,Armenia,,164912,153500,3007
2021-01-20,Armenia,,165221,153857,3016
2021-01-21,Armenia,,165528,154046,3021
2021-01-22,Armenia,,165711,154259,3030
2021-01-23,Armenia,,165909,154535,3034
2021-01-24,Armenia,,166036,154708,3039
2021-01-25,Armenia,,166094,154932,3047
2021-01-26,Armenia,,166232,155404,3052
2021-01-27,Armenia,,166427,156053,3056
2021-01-28,Armenia,,166669,156645,3067
2021-01-29,Armenia,,166728,156910,3069
2021-01-30,Armenia,,166901,157314,3071
2021-01-31,Armenia,,167026,157519,3080
2021-02-01,Armenia,,167088,157800,3084
2021-02-02,Armenia,,167231,158335,3089
2021-02-03,Armenia,,167421,158693,3096
2021-02-04,Armenia,,167568,159045,3107
2021-02-05,Armenia,,167726,159350,3109
2021-02-06,Armenia,,167937,159577,3114
2021-02-07,Armenia,,168088,159720,3117
2021-02-08,Armenia,,168177,159876,3123
2021-02-09,Armenia,,168300,160169,3126
2021-02-10,Armenia,,168496,160405,3130
2021-02-11,Armenia,,168676,160670,3135
2021-02-12,Armenia,,168830,160838,3138
2021-02-13,Armenia,,169022,160942,3140
2021-02-14,Armenia,,169167,161015,3141
2021-02-15,Armenia,,169255,161105,3147
2021-02-16,Armenia,,169391,161348,3150
2021-02-17,Armenia,,169597,161476,3155
2021-02-18,Armenia,,169820,161577,3156
2021-02-19,Armenia,,170011,161790,3158
2021-02-20,Armenia,,170234,161903,3159
2021-02-21,Armenia,,170402,161994,3164
2021-02-22,Armenia,,170506,162098,3167
2021-02-23,Armenia,,170672,162329,3171
2021-02-24,Armenia,,170945,162517,3175
2021-02-25,Armenia,,171227,162984,3179
2021-02-26,Armenia,,171510,163165,3183
2021-02-27,Armenia,,171793,163309,3190
2021-02-28,Armenia,,172058,163394,3192
2021-03-01,Armenia,,172216,163511,3195
2021-03-02,Armenia,,172456,163738,3200
2021-03-03,Armenia,,172816,163906,3202
2021-03-04,Armenia,,173307,164085,3208
2021-03-05,Armenia,,173749,164463,3215
2021-03-06,Armenia,,174257,164654,3219
2021-03-07,Armenia,,174679,164784,3221
2021-03-08,Armenia,,175016,164954,3225
2021-03-09,Armenia,,175198,165096,3232
2021-03-10,Armenia,,175538,165259,3237
2021-03-11,Armenia,,176286,165441,3239
2021-03-12,Armenia,,177104,165718,3243
2021-03-13,Armenia,,177899,165975,3253
2021-03-14,Armenia,,178385,166180,3255
2021-03-15,Armenia,,178702,166410,3265
2021-03-16,Armenia,,179287,166702,3277
2021-03-17,Armenia,,180141,166913,3282
2021-03-18,Armenia,,181165,167186,3301
2021-03-19,Armenia,,182056,167518,3320
2021-03-20,Armenia,,183127,167977,3332
2021-03-21,Armenia,,183713,168289,3348
2021-03-22,Armenia,,184219,168721,3360
2021-03-23,Armenia,,185020,169172,3384
2021-03-24,Armenia,,186184,169485,3398
2021-03-25,Armenia,,187441,169727,3416
2021-03-26,Armenia,,188446,170160,3434
2021-03-27,Armenia,,189540,170903,3450
2021-03-28,Armenia,,190317,171506,3464
2021-03-29,Armenia,,190741,172096,3476
2021-03-30,Armenia,,191491,172605,3497
2021-03-31,Armenia,,192639,173064,3515
2021-04-01,Armenia,,193736,173681,3533
2021-04-02,Armenia,,194852,174545,3552
2021-04-03,Armenia,,196044,175401,3575
2021-04-04,Armenia,,196634,176009,3592
2021-04-05,Armenia,,197113,176889,3614
2021-04-06,Armenia,,197873,177601,3627
2021-04-07,Armenia,,198898,178227,3647
2021-04-08,Armenia,,200129,179043,3675
2021-04-09,Armenia,,201158,180160,3697
2021-04-10,Armenia,,202167,181180,3720
2021-04-11,Armenia,,202817,181963,3735
2021-04-12,Armenia,,203327,182836,3753
2021-04-13,Armenia,,204053,183660,3775
2021-04-14,Armenia,,205128,184243,3794
2021-04-15,Armenia,,206142,185125,3817
2021-04-16,Armenia,,207103,186200,3835
2021-04-17,Armenia,,207973,187256,3859
2021-04-18,Armenia,,208520,187466,3878
2021-04-19,Armenia,,208818,189017,3895
2021-04-20,Armenia,,209485,189688,3919
2021-04-21,Armenia,,210518,190271,3944
2021-04-22,Armenia,,211399,191158,3969
2021-04-23,Armenia,,212114,192281,3984
2021-04-24,Armenia,,212878,193360,4001
2021-04-25,Armenia,,213288,194080,4018
2021-04-26,Armenia,,213469,194900,4040
2021-04-27,Armenia,,214064,195701,4058
2021-04-28,Armenia,,214872,196289,4071
2021-04-29,Armenia,,215528,197171,4087
2021-04-30,Armenia,,216064,198135,4108
2021-05-01,Armenia,,216596,199115,4128
2021-05-02,Armenia,,216863,199755,4139
2021-05-03,Armenia,,217008,200472,4149
2021-05-04,Armenia,,217407,201107,4165
2021-05-05,Armenia,,217900,201559,4178
2021-05-06,Armenia,,218325,202273,4192
2021-05-07,Armenia,,218681,203307,4209
2021-05-08,Armenia,,219092,204121,4225
2021-05-09,Armenia,,219270,204578,4234
2021-05-10,Armenia,,219353,205200,4249
2021-05-11,Armenia,,219596,205675,4256
2021-05-12,Armenia,,219950,206078,4272
2021-05-13,Armenia,,220217,206752,4291
2021-05-14,Armenia,,220447,207464,4301
2021-05-15,Armenia,,220729,208100,4314
2021-05-16,Armenia,,220860,208454,4323
2021-05-17,Armenia,,220927,208899,4333
2021-05-18,Armenia,,221139,209222,4346
2021-05-19,Armenia,,221368,209508,4357
2021-05-20,Armenia,,221559,209980,4364
2021-05-21,Armenia,,221699,210464,4371
2021-05-22,Armenia,,221880,210835,4386
2021-05-23,Armenia,,221948,211057,4392
2021-05-24,Armenia,,221982,211375,4394
2021-05-25,Armenia,,222139,211634,4400
2021-05-26,Armenia,,222269,211957,4411
2021-05-27,Armenia,,222409,212265,4416
2021-05-28,Armenia,,222513,212566,4423
2021-05-29,Armenia,,222555,212752,4428
2021-05-30,Armenia,,222636,212981,4432
2021-05-31,Armenia,,222670,213208,4438
2021-06-01,Armenia,,222778,213429,4445
2021-06-02,Armenia,,222870,213578,4446
2021-06-03,Armenia,,222978,213813,4448
2021-06-04,Armenia,,223050,214059,4452
2021-06-05,Armenia,,223143,214268,4454
2021-06-06,Armenia,,223180,214363,4458
2021-06-07,Armenia,,223212,214504,4463
2021-06-08,Armenia,,223285,214609,4463
2021-06-09,Armenia,,223384,214690,4474
2021-06-10,Armenia,,223460,214857,4478
2021-06-11,Armenia,,223555,214998,4482
2021-06-12,Armenia,,223643,215118,4482
2021-06-13,Armenia,,223682,215195,4484
2021-06-14,Armenia,,223723,215228,4488
2021-06-15,Armenia,,223805,215455,4489
2021-06-16,Armenia,,223904,215533,4490
2021-06-17,Armenia,,224000,215655,4491
2021-06-18,Armenia,,224086,215893,4492
2021-06-19,Armenia,,224167,215999,4496
2021-06-20,Armenia,,224227,216049,4498
2021-06-21,Armenia,,224253,216112,4499
2021-06-22,Armenia,,224330,216182,4502
2021-06-23,Armenia,,224430,216230,4503
2021-06-24,Armenia,,224533,216312,4505
2021-06-25,Armenia,,224635,216423,4505
2021-06-26,Armenia,,224728,216489,4506
2021-06-27,Armenia,,224797,216558,4508
2021-06-28,Armenia,,224851,216645,4510
2021-06-29,Armenia,,224967,216718,4514
2021-06-30,Armenia,,225095,216778,4514
2021-07-01,Armenia,,225221,216882,4517
2021-07-02,Armenia,,225339,216997,4518
2021-07-03,Armenia,,225464,217074,4521
2021-07-04,Armenia,,225553,217131,4526
2021-07-05,Armenia,,225606,217198,4527
2021-07-06,Armenia,,225661,217250,4530
2021-07-07,Armenia,,225801,217303,4531
2021-07-08,Armenia,,225987,217381,4536
2021-07-09,Armenia,,226135,217490,4540
2021-07-10,Armenia,,226285,217587,4542
2021-07-11,Armenia,,226388,217658,4544
2021-07-12,Armenia,,226459,217731,4547
2021-07-13,Armenia,,226597,217810,4549
2021-07-14,Armenia,,226756,217896,4552
2021-07-15,Armenia,,226949,218022,4556
2021-07-16,Armenia,,227111,218128,4558
2021-07-17,Armenia,,227298,218242,4559
2021-07-18,Armenia,,227430,218331,4566
2021-07-19,Armenia,,227522,218427,4569
2021-07-20,Armenia,,227716,218529,4572
2021-07-21,Armenia,,227936,218585,4573
2021-07-22,Armenia,,228161,218676,4575
2021-07-23,Armenia,,228382,218796,4579
2021-07-24,Armenia,,228632,218958,4584
2021-07-25,Armenia,,228798,219062,4587
2021-07-26,Armenia,,228910,219168,4590
2021-07-27,Armenia,,229090,219280,4597
2021-07-28,Armenia,,229370,219379,4597
2021-07-29,Armenia,,229603,219502,4604
2021-07-30,Armenia,,229867,219701,4608
2021-07-31,Armenia,,230110,219864,4614
2021-08-01,Armenia,,230339,219986,4619
2021-08-02,Armenia,,230476,220133,4621
2021-08-03,Armenia,,230713,220289,4621
2021-08-04,Armenia,,230993,220438,4625
2021-08-05,Armenia,,231322,0,4632
2021-08-06,Armenia,,231625,0,4636
2021-08-07,Armenia,,231923,0,4641
2021-08-08,Armenia,,232157,0,4650
2021-08-09,Armenia,,232297,0,4653
2021-08-10,Armenia,,232610,0,4658
2021-08-11,Armenia,,233001,0,4664
2021-08-12,Armenia,,233400,0,4669
2021-08-13,Armenia,,233797,0,4678
2021-08-14,Armenia,,234227,0,4685
2021-08-15,Armenia,,234558,0,4695
2021-08-16,Armenia,,234814,0,4702
2021-08-17,Armenia,,235171,0,4713
2021-08-18,Armenia,,235675,0,4716
2021-08-19,Armenia,,236234,0,4727
2021-08-20,Armenia,,236742,0,4732
2021-08-21,Armenia,,237249,0,4737
2021-08-22,Armenia,,237634,0,4752
2021-08-23,Armenia,,237885,0,4762
2021-08-24,Armenia,,238422,0,4768
2021-08-25,Armenia,,239056,0,4778
2021-08-26,Armenia,,239739,0,4785
2021-08-27,Armenia,,240261,0,4796
2021-08-28,Armenia,,240953,0,4812
2021-08-29,Armenia,,241336,0,4823
2021-08-30,Armenia,,241611,0,4830
2021-08-31,Armenia,,242135,0,4844
2021-09-01,Armenia,,242750,0,4857
2021-09-02,Armenia,,243386,0,4876
2021-09-03,Armenia,,243981,0,4892
2021-09-04,Armenia,,244602,0,4904
2021-09-05,Armenia,,245025,0,4911
2021-09-06,Armenia,,245264,0,4924
2021-09-07,Armenia,,245765,0,4939
2021-09-08,Armenia,,246410,0,4954
2021-09-09,Armenia,,246997,0,4968
2021-09-10,Armenia,,247666,0,4979
2021-09-11,Armenia,,248397,0,4995
2021-09-12,Armenia,,248850,0,5002
2021-09-13,Armenia,,249146,0,5018
2021-09-14,Armenia,,249803,0,5034
2021-09-15,Armenia,,250559,0,5056
2021-09-16,Armenia,,251323,0,5075
2021-09-17,Armenia,,252082,0,5101
2021-09-18,Armenia,,253093,0,5117
2021-09-19,Armenia,,253600,0,5131
2021-09-20,Armenia,,253942,0,5143
2021-09-21,Armenia,,254436,0,5161
2021-09-22,Armenia,,254709,0,5181
2021-09-23,Armenia,,255648,0,5200
2021-09-24,Armenia,,256554,0,5216
2021-09-25,Armenia,,257620,0,5239
2021-09-26,Armenia,,258545,0,5251
2021-09-27,Armenia,,259007,0,5264
2021-09-28,Armenia,,259779,0,5277
2021-09-29,Armenia,,260675,0,5299
2021-09-30,Armenia,,261697,0,5319
2021-10-01,Armenia,,262631,0,5339
2021-10-02,Armenia,,263783,0,5354
2021-10-03,Armenia,,264690,0,5372
2021-10-04,Armenia,,265317,0,5397
2021-10-05,Armenia,,266208,0,5419
2021-10-06,Armenia,,267363,0,5440
2021-10-07,Armenia,,268672,0,5466
2021-10-08,Armenia,,269874,0,5499
2021-10-09,Armenia,,271205,0,5529
2021-10-10,Armenia,,272356,0,5549
2021-10-11,Armenia,,272957,0,5575
2021-10-12,Armenia,,273860,0,5618
2021-10-13,Armenia,,275077,0,5646
2021-10-14,Armenia,,276666,0,5675
2021-10-15,Armenia,,278431,0,5713
2021-10-16,Armenia,,280294,0,5754
2021-10-17,Armenia,,281991,0,5778
2021-10-18,Armenia,,283183,0,5805
2021-10-19,Armenia,,284237,0,5842
2021-10-20,Armenia,,286303,0,5870
2021-10-21,Armenia,,288906,0,5902
2021-10-22,Armenia,,291052,0,5944
2021-10-23,Armenia,,293014,0,5975
2021-10-24,Armenia,,295368,0,6013
2021-10-25,Armenia,,296552,0,6055
2021-10-26,Armenia,,298069,0,6112
2021-10-27,Armenia,,300143,0,6151
2021-10-28,Armenia,,302450,0,6189
2021-10-29,Armenia,,304546,0,6232
2021-10-30,Armenia,,306739,0,6284
2021-10-31,Armenia,,308326,0,6328
2021-11-01,Armenia,,309397,0,6379
2021-11-02,Armenia,,310629,0,6441
2021-11-03,Armenia,,312674,0,6491
2021-11-04,Armenia,,315004,0,6532
2021-11-05,Armenia,,316839,0,6582
2021-11-06,Armenia,,319016,0,6628
2021-11-07,Armenia,,320433,0,6670
2021-11-08,Armenia,,321243,0,6700
2021-11-09,Armenia,,322364,0,6762
2021-11-10,Armenia,,324039,0,6831
2021-11-11,Armenia,,325521,0,6867
2021-11-12,Armenia,,326830,0,6937
2021-11-13,Armenia,,328081,0,6976
2021-11-14,Armenia,,328963,0,7016
2021-11-15,Armenia,,329341,0,7055
2021-11-16,Armenia,,329913,0,7107
2021-11-17,Armenia,,330895,0,7153
2021-11-18,Armenia,,331914,0,7183
2021-11-19,Armenia,,332713,0,7212
2021-11-20,Armenia,,333583,0,7253
2021-11-21,Armenia,,334075,0,7278
2021-11-22,Armenia,,334347,0,7308
2021-11-23,Armenia,,334878,0,7356
2021-11-24,Armenia,,335738,0,7379
2021-11-25,Armenia,,336330,0,7419
2021-11-26,Armenia,,337005,0,7459
2021-11-27,Armenia,,337522,0,7485
2021-11-28,Armenia,,337931,0,7514
2021-11-29,Armenia,,338120,0,7535
2021-11-30,Armenia,,338518,0,7567
2021-12-01,Armenia,,339020,0,7610
2021-12-02,Armenia,,339578,0,7631
2021-12-03,Armenia,,339977,0,7644
2021-12-04,Armenia,,340396,0,7669
2021-12-05,Armenia,,340723,0,7683
2021-12-06,Armenia,,340818,0,7691
2021-12-07,Armenia,,341058,0,7718
2021-12-08,Armenia,,341468,0,7728
2021-12-09,Armenia,,341768,0,7747
2021-12-10,Armenia,,342115,0,7767
2021-12-11,Armenia,,342405,0,7788
2021-12-12,Armenia,,342538,0,7802
2021-12-13,Armenia,,342604,0,7819
2021-12-14,Armenia,,342765,0,7845
2021-12-15,Armenia,,342977,0,7856
2021-12-16,Armenia,,343157,0,7874
2021-12-17,Armenia,,343350,0,7885
2021-12-18,Armenia,,343506,0,7893
2021-12-19,Armenia,,343636,0,7899
2021-12-20,Armenia,,343708,0,7903
2021-12-21,Armenia,,343845,0,7914
2021-12-22,Armenia,,343997,0,7921
2021-12-23,Armenia,,344126,0,7936
2021-12-24,Armenia,,344261,0,7939
2021-12-25,Armenia,,344379,0,7942
2021-12-26,Armenia,,344481,0,7943
2021-12-27,Armenia,,344540,0,7950
2021-12-28,Armenia,,344649,0,7965
2021-12-29,Armenia,,344737,0,7970
2021-12-30,Armenia,,344826,0,7968
2021-12-31,Armenia,,344930,0,7972
2022-01-01,Armenia,,344980,0,7975
2022-01-02,Armenia,,345007,0,7977
2022-01-03,Armenia,,345036,0,7983
2022-01-04,Armenia,,345126,0,7986
2022-01-05,Armenia,,345255,0,7989
2022-01-06,Armenia,,345389,0,7993
2022-01-07,Armenia,,345518,0,7997
2022-01-08,Armenia,,345713,0,7999
2022-01-09,Armenia,,345855,0,8001
2022-01-10,Armenia,,345981,0,8004
2022-01-11,Armenia,,346224,0,8006
2022-01-12,Armenia,,346811,0,8014
2022-01-13,Armenia,,346811,0,8014
2022-01-14,Armenia,,347084,0,8015
2022-01-15,Armenia,,347377,0,8018
2022-01-16,Armenia,,347617,0,8019
2022-01-17,Armenia,,347785,0,8020
2022-01-18,Armenia,,348145,0,8022
2022-01-19,Armenia,,348708,0,8025
2022-01-20,Armenia,,349329,0,8026
2022-01-21,Armenia,,349957,0,8026
2022-01-22,Armenia,,350897,0,8026
2022-01-23,Armenia,,351711,0,8028
2022-01-24,Armenia,,352399,0,8028
2022-01-25,Armenia,,353731,0,8032
2022-01-26,Armenia,,355662,0,8033
2022-01-27,Armenia,,358218,0,8035
2022-01-28,Armenia,,361754,0,8035
2022-01-29,Armenia,,364348,0,8041
2022-01-30,Armenia,,366433,0,8046
2022-01-31,Armenia,,367795,0,8053
2022-02-01,Armenia,,370922,0,8056
2022-02-02,Armenia,,374878,0,8060
2022-02-03,Armenia,,379266,0,8065
2022-02-04,Armenia,,383458,0,8075
2022-02-05,Armenia,,387490,0,8081
2022-02-06,Armenia,,389957,0,8086
2022-02-07,Armenia,,391588,0,8097
2022-02-08,Armenia,,394074,0,8102
2022-02-09,Armenia,,396885,0,8108
2022-02-10,Armenia,,399727,0,8123
2022-02-11,Armenia,,402403,0,8145
2022-02-12,Armenia,,404805,0,8157
2022-02-13,Armenia,,406379,0,8167
2022-02-14,Armenia,,407074,0,8186
2022-02-15,Armenia,,408381,0,8201
2022-02-16,Armenia,,410155,0,8229
2022-02-17,Armenia,,411878,0,8253
2022-02-18,Armenia,,413295,0,8278
2022-02-19,Armenia,,414764,0,8308
2022-02-20,Armenia,,415464,0,8322
2022-02-21,Armenia,,415757,0,8338
2022-02-22,Armenia,,416510,0,8354
2022-02-23,Armenia,,417456,0,8378
2022-02-24,Armenia,,418220,0,8392
2022-02-25,Armenia,,418792,0,8413
2022-02-26,Armenia,,419423,0,8433
2022-02-27,Armenia,,419693,0,8449
2022-02-28,Armenia,,419832,0,8461
2022-03-01,Armenia,,420156,0,8478
2022-03-02,Armenia,,420498,0,8493
2022-03-03,Armenia,,420757,0,8505
2022-03-04,Armenia,,421008,0,8516
2022-03-05,Armenia,,421226,0,8528
2022-03-06,Armenia,,421341,0,8536
2022-03-07,Armenia,,421401,0,8548
2022-03-08,Armenia,,421541,0,8552
2022-03-09,Armenia,,421592,0,8560
2022-03-10,Armenia,,421714,0,8563
2022-03-11,Armenia,,421842,0,8568
2022-03-12,Armenia,,421953,0,8570
2022-03-13,Armenia,,422004,0,8572
2022-03-14,Armenia,,422021,0,8576
2022-03-15,Armenia,,422076,0,8579
2022-03-16,Armenia,,422155,0,8587
2022-03-17,Armenia,,422202,0,8589
2022-03-18,Armenia,,422254,0,8592
2022-03-19,Armenia,,422286,0,8593
2022-03-20,Armenia,,422307,0,8595
2022-03-21,Armenia,,422328,0,8598
2022-03-22,Armenia,,422354,0,8601
2022-03-23,Armenia,,422382,0,8603
2022-03-24,Armenia,,422401,0,8604
2022-03-25,Armenia,,422423,0,8607
2022-03-26,Armenia,,422444,0,8608
2022-03-27,Armenia,,422458,0,8610
2022-03-28,Armenia,,422468,0,8610
2022-03-29,Armenia,,422484,0,8611
2022-03-30,Armenia,,422498,0,8611
2022-03-31,Armenia,,422519,0,8613
2022-04-01,Armenia,,422540,0,8616
2022-04-02,Armenia,,422563,0,8616
2022-04-03,Armenia,,422574,0,8617
2022-04-04,Armenia,,422581,0,8617
2022-04-05,Armenia,,422594,0,8619
2022-04-06,Armenia,,422610,0,8619
2022-04-07,Armenia,,422629,0,8619
2022-04-08,Armenia,,422643,0,8619
2022-04-09,Armenia,,422662,0,8620
2022-04-10,Armenia,,422677,0,8620
2022-04-11,Armenia,,422678,0,8621
2022-04-12,Armenia,,422691,0,8621
2022-04-13,Armenia,,422711,0,8621
2022-04-14,Armenia,,422721,0,8621
2022-04-15,Armenia,,422729,0,8621
2022-04-16,Armenia,,422747,0,8621
2020-01-22,Australia,Australian Capital Territory,0,0,0
2020-01-23,Australia,Australian Capital Territory,0,0,0
2020-01-24,Australia,Australian Capital Territory,0,0,0
2020-01-25,Australia,Australian Capital Territory,0,0,0
2020-01-26,Australia,Australian Capital Territory,0,0,0
2020-01-27,Australia,Australian Capital Territory,0,0,0
2020-01-28,Australia,Australian Capital Territory,0,0,0
2020-01-29,Australia,Australian Capital Territory,0,0,0
2020-01-30,Australia,Australian Capital Territory,0,0,0
2020-01-31,Australia,Australian Capital Territory,0,0,0
2020-02-01,Australia,Australian Capital Territory,0,0,0
2020-02-02,Australia,Australian Capital Territory,0,0,0
2020-02-03,Australia,Australian Capital Territory,0,0,0
2020-02-04,Australia,Australian Capital Territory,0,0,0
2020-02-05,Australia,Australian Capital Territory,0,0,0
2020-02-06,Australia,Australian Capital Territory,0,0,0
2020-02-07,Australia,Australian Capital Territory,0,0,0
2020-02-08,Australia,Australian Capital Territory,0,0,0
2020-02-09,Australia,Australian Capital Territory,0,0,0
2020-02-10,Australia,Australian Capital Territory,0,0,0
2020-02-11,Australia,Australian Capital Territory,0,0,0
2020-02-12,Australia,Australian Capital Territory,0,0,0
2020-02-13,Australia,Australian Capital Territory,0,0,0
2020-02-14,Australia,Australian Capital Territory,0,0,0
2020-02-15,Australia,Australian Capital Territory,0,0,0
2020-02-16,Australia,Australian Capital Territory,0,0,0
2020-02-17,Australia,Australian Capital Territory,0,0,0
2020-02-18,Australia,Australian Capital Territory,0,0,0
2020-02-19,Australia,Australian Capital Territory,0,0,0
2020-02-20,Australia,Australian Capital Territory,0,0,0
2020-02-21,Australia,Australian Capital Territory,0,0,0
2020-02-22,Australia,Australian Capital Territory,0,0,0
2020-02-23,Australia,Australian Capital Territory,0,0,0
2020-02-24,Australia,Australian Capital Territory,0,0,0
2020-02-25,Australia,Australian Capital Territory,0,0,0
2020-02-26,Australia,Australian Capital Territory,0,0,0
2020-02-27,Australia,Australian Capital Territory,0,0,0
2020-02-28,Australia,Australian Capital Territory,0,0,0
2020-02-29,Australia,Australian Capital Territory,0,0,0
2020-03-01,Australia,Australian Capital Territory,0,0,0
2020-03-02,Australia,Australian Capital Territory,0,0,0
2020-03-03,Australia,Australian Capital Territory,0,0,0
2020-03-04,Australia,Australian Capital Territory,0,0,0
2020-03-05,Australia,Australian Capital Territory,0,0,0
2020-03-06,Australia,Australian Capital Territory,0,0,0
2020-03-07,Australia,Australian Capital Territory,0,0,0
2020-03-08,Australia,Australian Capital Territory,0,0,0
2020-03-09,Australia,Australian Capital Territory,0,0,0
2020-03-10,Australia,Australian Capital Territory,0,0,0
2020-03-11,Australia,Australian Capital Territory,0,0,0
2020-03-12,Australia,Australian Capital Territory,0,0,0
2020-03-13,Australia,Australian Capital Territory,1,0,0
2020-03-14,Australia,Australian Capital Territory,1,0,0
2020-03-15,Australia,Australian Capital Territory,1,0,0
2020-03-16,Australia,Australian Capital Territory,2,0,0
2020-03-17,Australia,Australian Capital Territory,2,0,0
2020-03-18,Australia,Australian Capital Territory,3,0,0
2020-03-19,Australia,Australian Capital Territory,4,0,0
2020-03-20,Australia,Australian Capital Territory,6,0,0
2020-03-21,Australia,Australian Capital Territory,9,0,0
2020-03-22,Australia,Australian Capital Territory,19,0,0
2020-03-23,Australia,Australian Capital Territory,32,0,0
2020-03-24,Australia,Australian Capital Territory,39,0,0
2020-03-25,Australia,Australian Capital Territory,39,0,0
2020-03-26,Australia,Australian Capital Territory,53,1,0
2020-03-27,Australia,Australian Capital Territory,62,1,0
2020-03-28,Australia,Australian Capital Territory,71,2,0
2020-03-29,Australia,Australian Capital Territory,77,2,0
2020-03-30,Australia,Australian Capital Territory,78,2,1
2020-03-31,Australia,Australian Capital Territory,80,3,1
2020-04-01,Australia,Australian Capital Territory,84,8,1
2020-04-02,Australia,Australian Capital Territory,87,11,1
2020-04-03,Australia,Australian Capital Territory,91,18,1
2020-04-04,Australia,Australian Capital Territory,93,18,2
2020-04-05,Australia,Australian Capital Territory,96,28,2
2020-04-06,Australia,Australian Capital Territory,96,40,2
2020-04-07,Australia,Australian Capital Territory,96,40,2
2020-04-08,Australia,Australian Capital Territory,99,40,2
2020-04-09,Australia,Australian Capital Territory,100,47,2
2020-04-10,Australia,Australian Capital Territory,103,59,2
2020-04-11,Australia,Australian Capital Territory,103,59,2
2020-04-12,Australia,Australian Capital Territory,103,59,2
2020-04-13,Australia,Australian Capital Territory,102,59,2
2020-04-14,Australia,Australian Capital Territory,103,72,2
2020-04-15,Australia,Australian Capital Territory,103,72,3
2020-04-16,Australia,Australian Capital Territory,103,82,3
2020-04-17,Australia,Australian Capital Territory,103,81,3
2020-04-18,Australia,Australian Capital Territory,103,88,3
2020-04-19,Australia,Australian Capital Territory,103,88,3
2020-04-20,Australia,Australian Capital Territory,104,91,3
2020-04-21,Australia,Australian Capital Territory,104,92,3
2020-04-22,Australia,Australian Capital Territory,104,93,3
